chave_estavel,codigo,codigo_original,descricao,ordem,tipo,folha_mensuravel
ee6d7e6d-c54f-56d8-bbdf-963c9b12dc44,UFCA:J0178,J0178,MULTIMEDIDOR DE GRANDEZAS ELÉTRICAS - FORNECIMENTO E INSTALAÇÃO,339,item,True
c067ac25-2845-5545-8ec7-d54612852c26,UFCA:J0138,J0138,TERMINAL A COMPRESSÃO PARA CABO DE 50 mm² A 120mm²,340,item,True
529972ce-92f8-5673-96cc-4db6597ea315,,,QLF1,341,grupo,False
09f22dd8-6ce5-5627-bf2d-140465fee478,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",342,item,True
1afae0f8-3618-577a-b80a-76591378346d,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",343,item,True
25629c85-2a9d-52e9-b927-cfd43128a025,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",344,item,True
24947a1b-909c-5202-94b1-2870d6300086,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",345,item,True
12fbb0b4-5d26-5f52-859f-652e7d511d99,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,346,item,True
bdd24259-c96d-5f19-a61f-8d4a8708d7d6,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,347,item,True
a33b5d14-93da-5292-948b-193682c2b80c,UFCA:J0137,J0137,TERMINAL A COMPRESSÃO PARA CABO DE 25 mm² A 35mm²,348,item,True
67afe853-55e7-5f74-82c4-4178eb4d8700,,,QLF2,349,grupo,False
894e4fe2-68b5-5bf9-8732-875de59abd8a,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",350,item,True
2c8bf7e3-d6ae-5399-9627-e85679b34ad1,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",351,item,True
2afe7141-02ba-57ac-8d66-f7125676b6a8,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",352,item,True
b501745a-8aaf-5a51-bd9b-ef9b94fb1314,SINAPI:101895,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",353,item,True
5b545865-11ca-5254-971a-ae5db6594594,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",354,item,True
5a9fc695-b1ed-535a-81ca-fe23c9d35852,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,355,item,True
592d7ccb-f2f8-5eda-8bfd-3548a11fd3d2,UFCA:J0137,J0137,TERMINAL A COMPRESSÃO PARA CABO DE 25 mm² A 35mm²,356,item,True
2631bac5-8bda-5444-a8b8-fb3deb36c63f,UFCA:J0138,J0138,TERMINAL A COMPRESSÃO PARA CABO DE 50 mm² A 120mm²,357,item,True
8093449d-60f5-5c12-bf29-3e0d5fd11fe1,,,QLAB1,358,grupo,False
e882d58e-85d8-51ce-a8fd-957c044a0a42,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",359,item,True
5748c3fa-7bc4-51bf-8071-59454394a735,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",360,item,True
a03bd57c-9ca1-5aa3-8491-5002538a7523,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",361,item,True
8547a2c0-c290-5bab-a5fd-567f453997a3,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",362,item,True
2049fb9c-7ff0-5f5c-a47e-135c4f341a02,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",363,item,True
d9ce6a03-0228-5597-acfb-d9a9c6e92fd6,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,364,item,True
c88f84f6-2a00-5e7d-a292-6e4aea3ab7b6,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,365,item,True
38bcd653-fa45-5f5c-b5c3-011c944b0dd5,,,QLAB2,366,grupo,False
004b8c61-b0c3-57e1-9356-98f74fd23342,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",367,item,True
f555fa40-7325-5d9e-ba98-cb07989a7375,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",368,item,True
5054d508-d1fc-549c-914e-045807b43fa6,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",369,item,True
03bc0ece-acf2-5df6-bb76-19302685dcad,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",370,item,True
cf423dfa-171d-5830-854d-fc3935579136,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",371,item,True
9aaf09f4-8fe3-5b14-a616-b2a2bda34303,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,372,item,True
079e83f2-b6c9-55df-a721-7b5bdfb154bb,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,373,item,True
a403b7c2-48da-506f-b83d-935ad6ca44da,,,QLAB3,374,grupo,False
8c05ad42-a496-5730-bed3-1125525d2411,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",375,item,True
c043a126-c3a9-52b4-b73b-ccfde177db6e,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",376,item,True
b75e8818-f233-5908-b9f2-510594ce5e8c,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",377,item,True
504feac1-a6dc-5ba7-b2aa-8ae4a9103978,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",378,item,True
8e5cfdd0-0dcc-503a-b8f5-31e5a2e0a7b5,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",379,item,True
a89e51df-07fc-534c-906e-7e45f7b042bd,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,380,item,True
60122d7b-5c1a-5468-9088-c62cfd618519,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,381,item,True
5bcb22a2-21c0-5548-8a78-eec1d5046b3c,,,QLAB4,382,grupo,False
90ee3986-0655-566f-be28-ed0f3cd40658,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",383,item,True
8eedf097-7bb9-5d6e-bff7-4ad569354579,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",384,item,True
d415489d-7eff-54ab-be5b-57bd197cefcd,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",385,item,True
94c28636-aac2-588c-9707-07d2327ea569,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",386,item,True
374bd76a-db98-5abc-a3af-35919cdd8946,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",387,item,True
8f215c7f-e1e5-59c3-b128-1fa206947872,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,388,item,True
dd10f570-6356-54e3-a729-6a38a167b2e9,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,389,item,True
e1b3c310-ce08-5ab5-a755-4ef1519c1da5,,,QDLAB,390,grupo,False
057633d2-b505-5153-b44e-a7b14e57071c,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",391,item,True
875ae6e1-130f-5858-8984-4afd7e022403,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",392,item,True
d39c2a1e-1826-5e2a-a648-078f210d4838,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",393,item,True
469d9d50-aa96-5dfd-85ed-15fe5d23508a,SINAPI:101895,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",394,item,True
3c16a4e3-674f-5b66-bee4-5eda83d84ef0,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,395,item,True
66fc261d-ad95-511f-95db-cb1b667afd0d,UFCA:J0137,J0137,TERMINAL A COMPRESSÃO PARA CABO DE 25 mm² A 35mm²,396,item,True
fd367a38-b047-536f-9461-3024556cc5a9,UFCA:J0138,J0138,TERMINAL A COMPRESSÃO PARA CABO DE 50 mm² A 120mm²,397,item,True
c1d8425d-749a-57a0-b229-fa99b5b65e8e,,,QB RECALQUE,398,grupo,False
ad7d633e-e46d-593c-8035-3f7a6c3240fc,UFCA:J0108,J0108,"QUADRO DE BOMBA DE RECALQUE, COMPLETO - PARA 1 BOMBA",399,item,True
7d45fa65-5a4c-53ba-8692-5efbe97aa46e,,,QB INCÊNDIO,400,grupo,False
5671e4d4-ede3-545f-a994-95b45fb7931d,UFCA:J0110,J0110,"QUADRO DE BOMBA DE INCÊNDIO, COMPLETO - PARA 1 BOMBA",401,item,True
23f9bc2d-12fb-517d-9c28-820ed8b17030,,,QD-GUA,402,grupo,False
e42cbc6c-ee2f-5865-b4a6-f10310f0fec5,SINAPI:101881,101881,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 40 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",403,item,True
c4f8ff1d-baa3-5c1d-94cb-8e589b07508d,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",404,item,True
c5cc5b5a-cc5e-542b-8ae6-be63d6c93736,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",405,item,True
cff31eec-adeb-5a69-8911-4952c761171a,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",406,item,True
cfd04f70-5842-55b9-bb49-0d4cc05acf23,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,407,item,True
7d4b1d64-498f-5cfd-8bb0-8ed569fed10a,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,408,item,True
1ab907b1-6b2f-5cca-9cec-aeeafac060db,UFCA:J0043,J0043,"DISJUNTOR DIFERENCIAL DR – 16A – 40A, 30mA",409,item,True
2a07acfe-0fc2-5067-b9cb-97de116c4009,UFCA:J0207,J0207,TIMER DIGITAL 220V,410,item,True
e0bb025d-c251-5dea-abc6-f0b41a60d115,SINAPI:101902,101902,CONTATOR TRIPOLAR I NOMINAL 22A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020,411,item,True
2a0c5090-d08a-58cf-9227-7466a31b7758,,,QD-GER,412,grupo,False
3934fa08-abee-5d85-a607-9c2a44076c9b,SINAPI:101883,101883,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 18 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",413,item,True
1d594233-a43f-58e5-9bee-4ba4f8a6133c,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",414,item,True
ad96a20f-8cee-5d3e-853c-6b274fbd8523,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",415,item,True
26a8bcbf-1dec-53a7-999a-c3fdbe52a450,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",416,item,True
fb3df3e8-bc43-5cd8-9bd3-22947d1c01e3,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,417,item,True
d547d342-2e2b-5782-b73b-2106dd614ce5,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,418,item,True
55cb13d7-a4a3-55ad-b7f0-799dcde77adb,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",419,item,True
e1d1f1d9-6db1-54eb-8309-0d6d3b6a9ffc,,,QD-LANC,420,grupo,False
f1571f7e-d02e-511f-ba0a-be761efebb54,SINAPI:101883,101883,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 18 DISJUNTORES DIN 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",421,item,True
ba92e19f-995b-5c2c-b18f-58a3f96ae959,SINAPI:93654,93654,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 16A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",422,item,True
65d4d42a-d6ca-5666-a41e-9e98c859b18a,SINAPI:93655,93655,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 20A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",423,item,True
8518827a-0f44-5fbe-bec3-2cad736f0bbe,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",424,item,True
4471afb3-b6bc-52ac-a152-af9cf631b292,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,425,item,True
8c9626be-0196-5edb-8a75-05ca012a4593,UFCA:J0136,J0136,TERMINAL A COMPRESSÃO PARA CABO DE 10 mm² A 16mm²,426,item,True
ac63377b-b8ed-5ae1-bdd0-5a84f907351f,,,ILUMINAÇÃO E TOMADAS,427,grupo,False
fe83fc43-e58c-5ef4-b1ee-2c2f7f167d38,,,"CONDUTOS, CAIXAS, CABOS E ACESSÓRIOS",428,grupo,False
56e88f14-d534-5fda-8ff6-8ce14e30c4ea,SINAPI:92000,92000,"TOMADA BAIXA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",429,item,True
6667336a-cf62-57e1-b623-193f9e52b7c2,SINAPI:91996,91996,"TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",430,item,True
7653ab16-e487-5deb-9285-6181f554f95b,SINAPI:92008,92008,"TOMADA BAIXA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",431,item,True
9f1da71d-9317-51ab-8469-9e83ccbbc4ab,SINAPI:91992,91992,"TOMADA ALTA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",432,item,True
4327cbee-4516-5d71-a5b0-0bcee729f98d,SINAPI:91997,91997,"TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",433,item,True
a08d77da-ef64-5c9e-967d-4c0094ab7d6b,SINAPI:92004,92004,"TOMADA MÉDIA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",434,item,True
fd02c81a-5d7d-5113-a879-1dfee00d454b,SINAPI:91955,91955,"INTERRUPTOR PARALELO (1 MÓDULO), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",435,item,True
8b758fe8-9996-5158-99c4-35ab07c2b01a,SINAPI:91961,91961,"INTERRUPTOR PARALELO (2 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",436,item,True
7d4e4299-2ffd-54ad-a190-c649da6c1678,SINAPI:91953,91953,"INTERRUPTOR SIMPLES (1 MÓDULO), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",437,item,True
13d3d529-de05-5f4c-bb47-28d74c55e0f9,SINAPI:91959,91959,"INTERRUPTOR SIMPLES (2 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",438,item,True
2a3d35dc-edd1-5c97-a8cd-1b924ea3b657,SINAPI:91967,91967,"INTERRUPTOR SIMPLES (3 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",439,item,True
29748518-84e2-5bb4-af8b-1f2d45683683,SINAPI:97599,97599,"LUMINÁRIA DE EMERGÊNCIA, COM 30 LÂMPADAS LED DE 2 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",440,item,True
e239ce90-9a83-56a2-9153-c21e7f10b7ce,SINAPI:91926,91926,"CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",441,item,True
f0461d68-88e1-5c41-9dbc-1a2848dba923,SINAPI:91928,91928,"CABO DE COBRE FLEXÍVEL ISOLADO, 4 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",442,item,True
39288af4-d005-5708-9e50-e9966df6631e,SINAPI:91930,91930,"CABO DE COBRE FLEXÍVEL ISOLADO, 6 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",443,item,True
d6a14061-1acb-5a1c-8680-471b8b8cd751,SINAPI:91890,91890,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",444,item,True
78cffa27-f2ea-5643-9dae-38fe2bdd2ce9,SINAPI:91875,91875,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",445,item,True
43c11e79-9e88-5dc5-acb6-e6a137276335,SINAPI:91893,91893,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",446,item,True
22fe6bda-5b36-5a67-b79d-cc8cf467e57c,SINAPI:91876,91876,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",447,item,True
0c101982-5206-506c-9efb-16e18d83a90e,SINAPI:91896,91896,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",448,item,True
8c17290f-592c-560e-a7d3-d3eb74db73d4,SINAPI:91877,91877,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",449,item,True
8d1021e3-5da2-59ab-ae3a-573a662e34bf,SINAPI:91936,91936,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",450,item,True
ead76228-9860-5440-ae0a-5fa0018cda73,SINAPI:91941,91941,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",451,item,True
fe5c3e4b-d2ac-5bb8-a761-a7692355a1e9,SINAPI:91940,91940,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",452,item,True
7b85d5c1-3a3e-5c42-b829-426efbdc2ec1,SINAPI:91939,91939,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",453,item,True
5c662d51-899b-5a66-ba08-169ee70749c2,SINAPI:91871,91871,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",454,item,True
8e67fc49-e7ec-5fa9-aa42-77369d91e3a8,SINAPI:104785,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",455,item,True
19bf8218-4954-59ac-9db8-b8c03f0175d2,SINAPI:91872,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",456,item,True
433256b6-14b4-5b7a-8122-cd7e44c8a8e6,SINAPI:91873,91873,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",457,item,True
5a26d410-21e8-5872-8620-976d2da8b2a2,UFCA:J0124,J0124,ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,458,item,True
7dbe11f0-a22b-5dfb-9263-958016cc38a4,UFCA:J0185,J0185,DUTO PERFURADO – PERFILADO CHAPA DE AÇO (38x38)mm,459,item,True
