Categoria,Código da composição,Grupo,Subcategoria,Tipo,Código,Banco,Descrição,Classificação,Und,Quant.,Valor Unit,Total
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00010422,SINAPI,"BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO APARENTE, DE LOUCA BRANCA (SEM ASSENTO)",Material,UN,"1,0000000","328,98","328,98"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.10,2,,Insumo,00010422,SINAPI,"BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO APARENTE, DE LOUCA BRANCA (SEM ASSENTO)",Material,UN,"0,0342000","328,98","11,25"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.1,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00010422,SINAPI,"BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO APARENTE, DE LOUCA BRANCA (SEM ASSENTO)",Material,UN,"1,0000000","328,98","328,98"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.8,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00010423,SINAPI,"TANQUE DE LOUCA BRANCA, SUSPENSO, *20* L",Material,UN,"1,0000000","337,10","337,10"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.7,2,,Insumo,00010425,SINAPI,"LAVATORIO DE LOUCA BRANCA, SUSPENSO (SEM COLUNA), DIMENSOES *40 X 30* CM",Material,UN,"1,0000000","79,68","79,68"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00010425,SINAPI,"LAVATORIO DE LOUCA BRANCA, SUSPENSO (SEM COLUNA), DIMENSOES *40 X 30* CM",Material,UN,"1,0000000","79,68","79,68"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.10,2,,Insumo,00010425,SINAPI,"LAVATORIO DE LOUCA BRANCA, SUSPENSO (SEM COLUNA), DIMENSOES *40 X 30* CM",Material,UN,"0,0171000","79,68","1,36"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.3,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00010432,SINAPI,"MICTORIO INDIVIDUAL, SIFONADO, DE LOUCA BRANCA, SEM COMPLEMENTOS",Material,UN,"1,0000000","306,42","306,42"
PINTURA,17.20,17,,Insumo,00010481,SINAPI,"VERNIZ MARITIMO PREMIUM PARA MADEIRA, COM FILTRO SOLAR, BRILHANTE, USO INTERNO E EXTERNO",Material,L,"0,2706000","29,48","7,97"
VIDROS,16.2,16,,Insumo,00010505,SINAPI,"VIDRO TEMPERADO INCOLOR E = 6 MM, SEM COLOCACAO",Material,m²,"1,0000000","224,77","224,77"
SERVIÇOS COMPLEMENTARES,18.1.1.5,18,TUBOS,Insumo,10542,SINAPI,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 40 CM, PARA AGUA PLUVIAL",Material,M,"1,0300000","35,24","36,29"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.15,2,,Insumo,00010567,SINAPI,"TABUA *2,5 X 23* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,M,"0,5500000","10,36","5,69"
SUPERESTRUTURA,6.1.2,6,ESTRUTURAS DE CONCRETO ARMADO,Insumo,00010749,SINAPI,"LOCACAO DE ESCORA METALICA TELESCOPICA, COM ALTURA REGULAVEL DE *1,80* A *3,20* M, COM CAPACIDADE DE CARGA DE NO MINIMO 1000 KGF (10 KN), INCLUSO TRIPE E FORCADO",Equipamento,UNXMES,"1,1860000","18,09","21,45"
SUPERESTRUTURA,6.1.3,6,ESTRUTURAS DE CONCRETO ARMADO,Insumo,00010749,SINAPI,"LOCACAO DE ESCORA METALICA TELESCOPICA, COM ALTURA REGULAVEL DE *1,80* A *3,20* M, COM CAPACIDADE DE CARGA DE NO MINIMO 1000 KGF (10 KN), INCLUSO TRIPE E FORCADO",Equipamento,UNXMES,"0,3970000","18,09","7,18"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.1.1,14,SISTEMA DE EXTINTORES,Insumo,00010892,SINAPI,"EXTINTOR DE INCENDIO PORTATIL COM CARGA DE PO QUIMICO SECO (PQS) DE 6 KG, CLASSE BC",Material,UN,"1,0000000","238,80","238,80"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00010899,SINAPI,"ADAPTADOR EM LATAO, ENGATE RAPIDO 2 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO",Material,UN,"1,0000000","70,09","70,09"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.1,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00010900,SINAPI,"ADAPTADOR EM LATAO, ENGATE RAPIDO1 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO",Material,UN,"1,0000000","54,86","54,86"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.1,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00010904,SINAPI,"REGISTRO OU VALVULA GLOBO ANGULAR EM LATAO, PARA HIDRANTES EM INSTALACAO PREDIAL DE INCENDIO, 45 GRAUS, DIAMETRO DE 2 1/2"", COM VOLANTE, CLASSE DE PRESSAO DE ATE 200 PSI",Material,UN,"1,0000000","160,00","160,00"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00010904,SINAPI,"REGISTRO OU VALVULA GLOBO ANGULAR EM LATAO, PARA HIDRANTES EM INSTALACAO PREDIAL DE INCENDIO, 45 GRAUS, DIAMETRO DE 2 1/2"", COM VOLANTE, CLASSE DE PRESSAO DE ATE 200 PSI",Material,UN,"1,0000000","160,00","160,00"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00010905,SINAPI,"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO",Material,UN,"1,0000000","83,81","83,81"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.2.7,12,CONEXÕES,Insumo,10908,SINAPI,"JUNCAO DE REDUCAO INVERTIDA, PVC SOLDAVEL, 100 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL",Material,UN,"1,0000000","15,35","15,35"
SERVIÇOS COMPLEMENTARES,18.5.1,18,CERCAMENTO,Insumo,00010937,SINAPI,"TELA DE ARAME GALVANIZADA REVESTIDA EM PVC, QUADRANGULAR / LOSANGULAR, FIO 2,11 MM (14 BWG), BITOLA FINAL = *2,8* MM, MALHA *8 X 8* CM, H = 2 M",Material,m²,"1,9231000","21,06","40,50"
ESQUADRIAS,8.11,8,,Insumo,00010997,SINAPI,"ELETRODO REVESTIDO AWS - E7018, DIAMETRO IGUAL A 4,00 MM",Material,KG,"0,5000000","38,62","19,31"
ESQUADRIAS,8.1,8,,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,0040000","37,09","0,14"
ESQUADRIAS,8.19,8,,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,4900000","37,09","18,17"
ESQUADRIAS,8.22,8,,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,0128000","37,09","0,47"
ESQUADRIAS,8.23,8,,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"1,0000000","37,09","37,09"
SERVIÇOS COMPLEMENTARES,18.2.3,18,GRANITO/ MAPAS,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,0040000","37,09","0,14"
PAISAGISMO/URBANIZAÇÃO,19.4.2,19,PLACAS E SINALIZAÇÃO,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,0146000","37,09","0,54"
PAISAGISMO/URBANIZAÇÃO,19.5.1,19,MOBILIÁRIO URBANO,Insumo,00011002,SINAPI,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,KG,"0,3788000","37,09","14,04"
ESQUADRIAS,8.19,8,,Insumo,00011026,SINAPI,"CHAPA DE ACO GALVANIZADA BITOLA GSG 14, E = 1,95 MM (15,60 KG/M2)",Material,KG,"7,6440000","9,00","68,79"
COBERTURA,9.1,9,,Insumo,00011029,SINAPI,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4"" X 30 CM PARA FIXACAO DE TELHA METALICA, INCLUI PORCA E ARRUELAS DE VEDACAO",Material,CJ,"4,1500000","1,06","4,39"
COBERTURA,9.2,9,,Insumo,00011029,SINAPI,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4"" X 30 CM PARA FIXACAO DE TELHA METALICA, INCLUI PORCA E ARRUELAS DE VEDACAO",Material,CJ,"6,3600000","1,06","6,74"
ESQUADRIAS,8.1,8,,Insumo,00011033,SINAPI,SUPORTE PARA CALHA DE 150 MM EM ACO GALVANIZADO,Material,UN,"1,0910000","3,94","4,29"
ESQUADRIAS,8.17,8,,Insumo,00011055,SINAPI,"PARAFUSO ROSCA SOBERBA ZINCADO CABECA CHATA FENDA SIMPLES 3,5 X 25 MM (1 "")",Material,UN,"19,8000000","0,04","0,79"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.6.2,14,SISTEMA DE HIDRANTES - FIXAÇÕES,Insumo,11072,ORSE,"Arruela lisa de 3/8""",Material,un,"3,0000000","0,10","0,30"
INSTALAÇÕES ELÉTRICAS,10.3.1.9,10,"CAIXAS, CABOS E ACESSÓRIOS",Insumo,11095,ORSE,"Barra chata de aluminio 7/8"" x 1/8""",Material,m,"1,0000000","9,84","9,84"
PINTURA,17.13,17,,Insumo,00011161,SINAPI,CAL HIDRATADA PARA PINTURA,Material,KG,"0,3000000","1,64","0,49"
VIDROS,16.1,16,,Insumo,00011186,SINAPI,ESPELHO CRISTAL E = 4 MM,Material,m²,"1,0000000","412,80","412,80"
INSTALAÇÕES ELÉTRICAS,10.2.3.2,10,ELETRODUTOS E ACESSÓRIOS,Insumo,11201,ORSE,Fita de advertência de rede elétrica enterrada,Material,m,"1,0000000","1,14","1,14"
INSTALAÇÕES ELÉTRICAS,10.6.3.2,10,ELETRODUTOS E ACESSÓRIOS,Insumo,11201,ORSE,Fita de advertência de rede elétrica enterrada,Material,m,"1,0000000","1,14","1,14"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.1.4.2,11,ELETROCALHA E ACESSÓRIOS,Insumo,00011267,SINAPI,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",Material,UN,"4,0000000","1,14","4,56"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.1.4.4,11,ELETROCALHA E ACESSÓRIOS,Insumo,00011267,SINAPI,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",Material,UN,"8,0000000","1,14","9,12"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.4.2,12,SERVIÇOS DIVERSOS,Insumo,11267,SINAPI,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",Material,UN,"4,0000000","1,14","4,56"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.5.1,14,SISTEMA DE HIDRANTES - BOMBAS,Insumo,00011267,SINAPI,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",Material,UN,"4,0000000","1,14","4,56"
INSTALAÇÕES ELÉTRICAS,10.5.2.1,10,LUMINÁRIAS E LÂMPADAS,Insumo,11434,ORSE,"Luminária fluorescente 2 x 40w, ref: A 407, de embutir  Abalux ou similar",Material,un,"1,0000000","94,11","94,11"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.7,2,,Insumo,00011484,SINAPI,"FECHADURA DE SOBREPOR PARA PORTAO, EM ACO INOX COM ACABAMENTO CROMADO, CAIXA DE 100 MM, INCLUINDO CHAVE TIPO CILINDRO",Material,UN,"3,0000000","44,42","133,26"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00011484,SINAPI,"FECHADURA DE SOBREPOR PARA PORTAO, EM ACO INOX COM ACABAMENTO CROMADO, CAIXA DE 100 MM, INCLUINDO CHAVE TIPO CILINDRO",Material,UN,"2,0000000","44,42","88,84"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.9,2,,Insumo,00011484,SINAPI,"FECHADURA DE SOBREPOR PARA PORTAO, EM ACO INOX COM ACABAMENTO CROMADO, CAIXA DE 100 MM, INCLUINDO CHAVE TIPO CILINDRO",Material,UN,"0,0342000","44,42","1,51"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.9,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,11516,ORSE,"Lavatório louça sem coluna, 465 x 340mm, linha guarapari, Logasa ou similar",Material,un,"1,0000000","111,90","111,90"
ESQUADRIAS,8.21,8,,Insumo,00011552,SINAPI,"PERFIL EM ALUMINIO, FORMATO U, ABAS IGUAIS, LARGURA DE 12,70 MM (1/2 POL), ESPESSURA 1,58 MM (1/16 POL) E PESO LINEAR DE APROXIMADAMENTE 0,149 KG/M",Material,M,"1,0000000","6,18","6,18"
ESQUADRIAS,8.6,8,,Insumo,00011572,SINAPI,"TRAVA / PRENDEDOR DE PORTA, EM LATAO CROMADO, MONTADO EM PISO",Material,UN,"1,0000000","26,90","26,90"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.2.12,12,CONEXÕES,Insumo,11655,SINAPI,"TE SANITARIO DE REDUCAO, PVC, DN 100 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",Material,UN,"1,0000000","13,69","13,69"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.2,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00011681,SINAPI,"ENGATE/RABICHO FLEXIVEL PLASTICO (PVC OU ABS) BRANCO 1/2"" X 40 CM",Material,UN,"1,0000000","6,10","6,10"
SERVIÇOS COMPLEMENTARES,18.1.4.1,18,RALOS/CAIXA SIFONADA,Insumo,11708,SINAPI,"RALO FOFO SEMIESFERICO, 100 MM, PARA LAJES/ CALHAS",Material,UN,"1,0000000","16,71","16,71"
SERVIÇOS COMPLEMENTARES,18.1.4.2,18,RALOS/CAIXA SIFONADA,Insumo,11709,SINAPI,"RALO FOFO SEMIESFERICO, 150 MM, PARA LAJES/ CALHAS",Material,UN,"1,0000000","39,26","39,26"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.7,2,,Insumo,00011712,SINAPI,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA, BRANCA (NBR 5688)",Material,UN,"1,0000000","38,08","38,08"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00011712,SINAPI,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA, BRANCA (NBR 5688)",Material,UN,"1,0000000","38,08","38,08"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.10,2,,Insumo,00011712,SINAPI,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA, BRANCA (NBR 5688)",Material,UN,"0,0684000","38,08","2,60"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.4.2,12,RALOS/CAIXA SIFONADA,Insumo,11712,SINAPI,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA, BRANCA (NBR 5688)",Material,UN,"1,0000000","38,08","38,08"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.4.3,12,RALOS/CAIXA SIFONADA,Insumo,11739,SINAPI,"RALO SECO CONICO, PVC, 100 X 40 MM, COM GRELHA REDONDA BRANCA",Material,UN,"1,0000000","8,02","8,02"
SERVIÇOS COMPLEMENTARES,18.1.2.6,18,CONEXÕES,Insumo,11741,SINAPI,"RALO SIFONADO CILINDRICO, PVC, 100 X 40 MM, COM GRELHA REDONDA BRANCA",Material,UN,"1,0000000","10,21","10,21"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.3.8,12,REGISTROS E VÁLVULAS,Insumo,11751,SINAPI,"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 1/2""",Material,UN,"1,0000000","112,17","112,17"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.10,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00011758,SINAPI,SABONETEIRA PLASTICA TIPO DISPENSER PARA SABONETE LIQUIDO COM RESERVATORIO 800 A 1500 ML,Material,UN,"1,0000000","34,39","34,39"
INSTALAÇÕES ELÉTRICAS,10.1.1.9,10,SUBESTAÇÃO,Insumo,00011790,SINAPI,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 450 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA",Material,UN,"4,0000000","25,73","102,92"
INSTALAÇÕES ELÉTRICAS,10.1.1.19,10,SUBESTAÇÃO,Insumo,00011838,SINAPI,"TERMINAL METALICO A PRESSAO PARA 1 CABO DE 240 MM2, COM 1 FURO DE FIXACAO",Material,UN,"1,0000000","30,79","30,79"
INSTALAÇÕES ELÉTRICAS,10.1.4.4,10,CABOS E TERMINAIS DOS CABOS,Insumo,00011838,SINAPI,"TERMINAL METALICO A PRESSAO PARA 1 CABO DE 240 MM2, COM 1 FURO DE FIXACAO",Material,UN,"1,0000000","30,79","30,79"
INSTALAÇÕES ELÉTRICAS,10.3.1.7,10,"CAIXAS, CABOS E ACESSÓRIOS",Insumo,11846,ORSE,"Barra de aço redonda re-bar3/8"" x 3,00m",Material,un,"1,0000000","32,69","32,69"
INSTALAÇÕES ELÉTRICAS,10.3.1.12,10,"CAIXAS, CABOS E ACESSÓRIOS",Insumo,00011862,SINAPI,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 50 MM2",Material,UN,"1,0000000","11,65","11,65"
INSTALAÇÕES ELÉTRICAS,10.7.5.1,10,QB RECALQUE,Insumo,11937,ORSE,Chave comutadora de 3 posições em retenção ref. S1-3SB3001-2AA21 da Siemens ou similar,Material,un,"1,0000000","66,77","66,77"
INSTALAÇÕES ELÉTRICAS,10.7.6.1,10,QB INCÊNDIO,Insumo,11937,ORSE,Chave comutadora de 3 posições em retenção ref. S1-3SB3001-2AA21 da Siemens ou similar,Material,un,"1,0000000","66,77","66,77"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.1.4.2,11,ELETROCALHA E ACESSÓRIOS,Insumo,00011948,SINAPI,"PARAFUSO ZINCADO, SEXTAVADO, COM ROSCA SOBERBA, DIAMETRO 5/16"", COMPRIMENTO 40 MM",Material,UN,"4,0000000","0,69","2,76"
ESQUADRIAS,8.5,8,,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"0,0000000","0,25","0,00"
COBERTURA,9.4,9,,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"1,3300000","0,25","0,33"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.13,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"1,0000000","0,25","0,25"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.2,14,CABOS E CONDULETES,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"2,0000000","0,25","0,50"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.3,14,CABOS E CONDULETES,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"2,0000000","0,25","0,50"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.4,14,CABOS E CONDULETES,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"2,0000000","0,25","0,50"
FORROS,20.5,20,,Insumo,00011950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,UN,"6,0000000","0,25","1,50"
PAISAGISMO/URBANIZAÇÃO,19.4.1,19,PLACAS E SINALIZAÇÃO,Insumo,00011953,SINAPI,"PARAFUSO FRANCES ZINCADO, DIAMETRO 1/2"", COMPRIMENTO 2"", COM PORCA E ARRUELA",Material,UN,"25,0000000","3,30","82,50"
PAISAGISMO/URBANIZAÇÃO,19.5.1,19,MOBILIÁRIO URBANO,Insumo,00011953,SINAPI,"PARAFUSO FRANCES ZINCADO, DIAMETRO 1/2"", COMPRIMENTO 2"", COM PORCA E ARRUELA",Material,UN,"16,0000000","3,30","52,80"
PAISAGISMO/URBANIZAÇÃO,19.5.1,19,MOBILIÁRIO URBANO,Insumo,00011964,SINAPI,"PARAFUSO DE ACO ZINCADO, TIPO CHUMBADOR PARABOLT, DIAMETRO 3/8"", COMPRIMENTO 75 MM",Material,UN,"4,0000000","2,42","9,68"
INSTALAÇÕES ELÉTRICAS,10.4.2.9,10,"ELETROCALHAS, ELETRODUTOS E ACESSÓRIOS",Insumo,00011976,SINAPI,"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM",Material,UN,"1,0000000","1,22","1,22"
INSTALAÇÕES ELÉTRICAS,10.4.2.13,10,"ELETROCALHAS, ELETRODUTOS E ACESSÓRIOS",Insumo,00011976,SINAPI,"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM",Material,UN,"1,0000000","1,22","1,22"
INSTALAÇÕES ELÉTRICAS,10.5.4.2,10,ELETROCALHAS E ACESSÓRIOS,Insumo,00011976,SINAPI,"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM",Material,UN,"1,0000000","1,22","1,22"
INSTALAÇÕES ELÉTRICAS,10.6.2.5,10,ELETROCALHA E ACESSÓRIOS,Insumo,00011976,SINAPI,"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM",Material,UN,"1,0000000","1,22","1,22"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.6.3,14,SISTEMA DE HIDRANTES - FIXAÇÕES,Insumo,00011976,SINAPI,"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM",Material,UN,"2,0000000","1,22","2,44"
INSTALAÇÕES ELÉTRICAS,10.5.1.13,10,"TOMADAS, INTERRUPTORES E CAIXAS DE PASSAGEM",Insumo,00012001,SINAPI,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO",Material,UN,"1,0000000","3,69","3,69"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.1.5.16,11,ELETRODUTOS E ACESSÓRIOS,Insumo,00012001,SINAPI,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO",Material,UN,"1,0000000","3,69","3,69"
INSTALAÇÕES ELÉTRICAS,10.7.3.1,10,QFAC-T,Insumo,00012041,SINAPI,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 150 A",Material,UN,"1,0000000","458,88","458,88"
INSTALAÇÕES ELÉTRICAS,10.7.4.1,10,QFAC-S,Insumo,00012041,SINAPI,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 150 A",Material,UN,"1,0000000","458,88","458,88"
INSTALAÇÕES ELÉTRICAS,10.7.1.1,10,QLF-T,Insumo,00012042,SINAPI,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 40 DISJUNTORES DIN, 100 A",Material,UN,"1,0000000","673,34","673,34"
INSTALAÇÕES ELÉTRICAS,10.7.2.1,10,QLF-S,Insumo,00012042,SINAPI,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 40 DISJUNTORES DIN, 100 A",Material,UN,"1,0000000","673,34","673,34"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.7,2,,Insumo,00012128,SINAPI,"INTERRUPTOR SIMPLES 10A, 250V, CONJUNTO MONTADO PARA SOBREPOR 4"" X 2"" (CAIXA + MODULO)",Material,UN,"4,0000000","7,76","31,04"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00012128,SINAPI,"INTERRUPTOR SIMPLES 10A, 250V, CONJUNTO MONTADO PARA SOBREPOR 4"" X 2"" (CAIXA + MODULO)",Material,UN,"3,0000000","7,76","23,28"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.9,2,,Insumo,00012128,SINAPI,"INTERRUPTOR SIMPLES 10A, 250V, CONJUNTO MONTADO PARA SOBREPOR 4"" X 2"" (CAIXA + MODULO)",Material,UN,"0,0684000","7,76","0,53"
INSTALAÇÕES ELÉTRICAS,10.3.1.8,10,"CAIXAS, CABOS E ACESSÓRIOS",Insumo,12141,ORSE,"Caixa de equipotencialização em aço 200x200x90mm, para embutir com tampa, com9 terminais, ref:TEL-901 ou similar (SPDA)",Material,un,"1,0000000","285,28","285,28"
