,,,,,,,,,,,,,,,,
,,,,,MINISTÉRIO DA EDUCAÇÃO,,,,,,,,,, função ignoraN/D,#NAME?
,,,,,UNIVERSIDADE FEDERAL DO CARIRI,,,,,,,,,,,"Ao final, verificar se esse valor é o mesmo que aparece no MC"
,,,,,DIRETORIA DE INFRAESTRUTURA,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,Obra:,"Hospital Veterinário Universitário do Cariri – HVUCariri com a urbanização do entorno, estacionamento, guarita de acesso, castelo d´agua, rede de média tensão, lanchonete e área de convivência, casa de gerador, baía de resíduos e estação de tratamento de esgoto no campus da Crato da UFCA.",,,,,,,,"Leis Sociais: 115,02%(HORA) 71,66%(MÊS)",,,,,#NAME?
,,Local:,"Rua Ícaro de Sousa Moreira, 126 - Muriti - Crato/CE, CEP 63130-025",,,,,,,,BDI:,,"21,45%",,,#NAME?
,,Tipo:,Construção,,,,,,,,BDI DIFERENCIADO:,,"13,51%",,,#NAME?
,,Data:,11/25/2024,,,,,,,,Referência de custos,,,,,#NAME?
,,,,,,,,,,,Sinapi – Ceará – 10/2024 - Não Desonerada,,,,,
,,,,,,,,,,,Composições UFCA,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,PLANILHA ORÇAMENTÁRIA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Bloco,,ITEM,FONTE,CÓDIGO,DISCRIMINAÇÃO DO SERVIÇO,UN,VALOR UNITÁRIO,QUANT.,VALOR TOTAL,VALOR COM BDI,VALOR COM BDI DIFERENCIADO,VALOR TOTAL POR GRUPO SEM BDI,VALOR TOTAL POR GRUPO COM BDI,,,não apagar essa coluna
,,,,,,,,,,,,,,,,
HEAD2,,13.1,,,SISTEMA DE COMBATE A INCÊNDIO,,,,,,,,,,,
HEAD2,,13.1.1,,,SISTEMA DE EXTINTORES,,,,,,,,,,,
HEAD3,,13.1.1.1,SINAPI,101909,"EXTINTOR DE INCÊNDIO PORTÁTIL COM CARGA DE PQS DE 6 KG, CLASSE BC - FORNECIMENTO E INSTALAÇÃO. AF_10/2020_PE",UN,"307,21","13,00","R$ 3.993,73","R$ 4.850,38",,,,,,
HEAD2,,13.1.2,,,SISTEMA DE HIDRANTES - CAIXAS,,,,,,,,,,,
HEAD3,,13.1.2.1,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 1.038,48","7,00","R$ 7.269,36","R$ 8.828,63",,,,,,
HEAD3,,13.1.2.2,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 1.497,05","7,00","R$ 10.479,35","R$ 12.727,17",,,,,,
HEAD3,,13.1.2.3,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 1.045,97","1,00","R$ 1.045,97","R$ 1.270,33",,,,,,
HEAD2,,13.1.3,,,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,,,,,,,,,,,
HEAD3,,13.1.3.1,SINAPI,94463,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 65 MM (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024",M,"124,37","12,00","R$ 1.492,44","R$ 1.812,56",,,,,,
HEAD3,,13.1.3.2,SINAPI,94468,"NIPLE, EM FERRO GALVANIZADO, CONEXÃO ROSQUEADA, DN 65 MM (2 1/2""), INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024",UN,"79,32","11,00","R$ 872,52","R$ 1.059,67",,,,,,
HEAD3,,13.1.3.3,UFCA,N0104,"NIPLE DE REDUÇÃO, EM FERRO GALVANIZADO, 2 1/2"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 101,34","2,00","R$ 202,68","R$ 246,15",,,,,,
HEAD3,,13.1.3.4,UFCA,N0105,"BUCHA DE REDUÇÃO, EM FERRO GALVANIZADO, 1/2"" X 1/4"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 15,35","1,00","R$ 15,35","R$ 18,64",,,,,,
HEAD3,,13.1.3.5,UFCA,N0106,"BUCHA DE REDUÇÃO, EM FERRO GALVANIZADO, 1"" X 1/2"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 35,92","1,00","R$ 35,92","R$ 43,62",,,,,,
HEAD3,,13.1.3.6,UFCA,N0107,"UNIÃO, EM FERRO GALVANIZADO, CONEXÃO ROSQUEADA, DN 65 MM (2 1/2""), INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 206,27","5,00","R$ 1.031,35","R$ 1.252,57",,,,,,
HEAD3,,13.1.3.7,SINAPI,94473,"COTOVELO 90 GRAUS, EM FERRO GALVANIZADO, CONEXÃO ROSQUEADA, DN 65 MM (2 1/2""), INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024",UN,"129,92","5,00","R$ 649,60","R$ 788,93",,,,,,
HEAD3,,13.1.3.8,SINAPI,94478,"TÊ, EM FERRO GALVANIZADO, CONEXÃO ROSQUEADA, DN 65 MM (2 1/2""), INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024",UN,"178,83","3,00","R$ 536,49","R$ 651,56",,,,,,
HEAD3,,13.1.3.9,UFCA,N0108,"TÊ DE REDUÇÃO, EM FERRO GALVANIZADO, 2 1/2"" X 1"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 187,96","2,00","R$ 375,92","R$ 456,55",,,,,,
HEAD3,,13.1.3.10,SINAPI,92342,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"128,33","24,00","R$ 3.079,92","R$ 3.740,56",,,,,,
HEAD3,,13.1.3.11,SINAPI,92347,"LUVA, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"107,85","6,00","R$ 647,10","R$ 785,90",,,,,,
HEAD3,,13.1.3.12,SINAPI,92353,"JOELHO 90 GRAUS, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"155,45","2,00","R$ 310,90","R$ 377,58",,,,,,
HEAD3,,13.1.3.13,SINAPI,92367,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"114,36","312,00","R$ 35.680,32","R$ 43.333,74",,,,,,
HEAD3,,13.1.3.14,SINAPI,92377,"NIPLE, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"98,10","1,00","R$ 98,10","R$ 119,14",,,,,,
HEAD3,,13.1.3.15,SINAPI,92378,"LUVA, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"109,57","38,00","R$ 4.163,66","R$ 5.056,76",,,,,,
HEAD3,,13.1.3.16,SINAPI,92389,"JOELHO 45 GRAUS, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"169,32","3,00","R$ 507,96","R$ 616,91",,,,,,
HEAD3,,13.1.3.17,SINAPI,92390,"JOELHO 90 GRAUS, EM FERRO GALVANIZADO, DN 65 (2 1/2""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"158,09","26,00","R$ 4.110,34","R$ 4.992,00",,,,,,
HEAD3,,13.1.3.18,SINAPI,92642,"TÊ, EM FERRO GALVANIZADO, CONEXÃO ROSQUEADA, DN 65 (2 1/2""), INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"216,35","7,00","R$ 1.514,45","R$ 1.839,29",,,,,,
HEAD2,,13.1.4,,,SISTEMA DE HIDRANTES - VÁLVULAS E REGISTROS,,,,,,,,,,,
HEAD3,,13.1.4.1,SINAPI,94499,"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 2 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021",UN,"300,06","4,00","R$ 1.200,24","R$ 1.457,69",,,,,,
HEAD3,,13.1.4.2,SINAPI,99624,"VÁLVULA DE RETENÇÃO HORIZONTAL, DE BRONZE, ROSCÁVEL, 2 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021",UN,"556,44","3,00","R$ 1.669,32","R$ 2.027,38",,,,,,
HEAD3,,13.1.4.3,SINAPI,103009,"VÁLVULA DE RETENÇÃO VERTICAL, DE BRONZE, ROSCÁVEL, 2 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021",UN,"354,14","1,00","R$ 354,14","R$ 430,10",,,,,,
HEAD3,,13.1.4.4,SINAPI,101917,"MANÔMETRO 0 A 200 PSI (0 A 14 KGF/CM2), D = 50MM - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"165,47","1,00","R$ 165,47","R$ 200,96",,,,,,
HEAD2,,13.1.5,,,SISTEMA DE HIDRANTES - BOMBAS,,,,,,,,,,,
HEAD3,,13.1.5.1,UFCA,N0109,"BOMBA CENTRÍFUGA, TRIFÁSICA, 5 A 7,5 CV - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 6.573,06","1,00","R$ 6.573,06","R$ 7.982,98",,,,,,
HEAD3,,13.1.5.2,UFCA,N0110,CHAVE DE FLUXO TIPO PALHETA - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 193,81","1,00","R$ 193,81","R$ 235,38",,,,,,
HEAD3,,13.1.5.3,UFCA,N0111,BASE PARA BOMBA EM CONCRETO 40X30X15CM COM BARRAS ROSCADAS PARA FIXAÇÃO DA BOMBA,UN,"R$ 51,62","1,00","R$ 51,62","R$ 62,69",,,,,,
HEAD2,,13.1.6,,,SISTEMA DE HIDRANTES - FIXAÇÕES,,,,,,,,,,,
HEAD3,,13.1.6.1,SINAPI,90455,"PASSANTE TIPO TUBO COM DIÂMETRO DE 100 MM, FIXADO EM LAJE, PARA PASSAGEM DE TUBULAÇÕES COM NO MÁXIMO 75 MM DE DIÂMETRO. AF_09/2023",UN,"7,59","3,00","R$ 22,77","R$ 27,65",,,,,,
HEAD3,,13.1.6.2,UFCA,N0112,"FIXAÇÃO DE TUBO DE AÇO, DIÂMETRO 2 1/2"", EM LAJE, COM ABRAÇADEIRA TIPO GOTA E BARRA ROSCADA 3/8""",UN,"R$ 23,69","3,00","R$ 71,07","R$ 86,31",,,,,,
HEAD3,,13.1.6.3,UFCA,N0113,"FIXAÇÃO DE TUBO DE AÇO, DIÂMETRO 2 1/2"", EM LAJE, COM ABRAÇADEIRA TIPO ""U"" REFORÇADA",UN,"R$ 22,74","2,00","R$ 45,48","R$ 55,23",,,,,,
HEAD3,,13.1.6.4,SINAPI,90459,QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE ABRIGO PARA MANGUEIRAS (90X60 CM). AF_09/2023,UN,"49,40","7,00","R$ 345,80","R$ 419,97",,,,,,
HEAD2,,13.1.7,,,SISTEMA DE HIDRANTES - ESCAVAÇÃO E REATERRO DE VALAS,,,,,,,,,,,
HEAD3,,13.1.7.1,SINAPI,99063,LOCAÇÃO DE REDE DE ÁGUA OU ESGOTO. AF_03/2024,M,"9,35","380,00","R$ 3.553,00","R$ 4.315,11",,,,,,
HEAD3,,13.1.7.2,SINAPI,90105,"ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE ATÉ 1,5 M (MÉDIA MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), RETROESCAV. (0,26 M3), LARGURA MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_09/2024",M3,"9,12","86,03","R$ 784,59","R$ 952,88",,,,,,
HEAD3,,13.1.7.3,SINAPI,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,M3,"87,42","47,73","R$ 4.172,55","R$ 5.067,56",,,,,,
HEAD3,,13.1.7.4,SINAPI,101616,"PREPARO DE FUNDO DE VALA COM LARGURA MENOR QUE 1,5 M (ACERTO DO SOLO NATURAL). AF_08/2020",M2,"6,57","174,23","R$ 1.144,69","R$ 1.390,22",,,,,,
HEAD3,,13.1.7.5,SINAPI,93378,"REATERRO MECANIZADO DE VALA COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA   DA RETRO: 0,26 M³/POTÊNCIA: 88 HP), LARGURA ATÉ 0,8 M, PROFUNDIDADE ATÉ 1,5 M, COM SOLO (SEM SUBSTITUIÇÃO) DE 1ª CATEGORIA, COM COMPACTADOR DE SOLOS DE PERCUSSÃO. AF_08/2023",M3,"24,54","74,91","R$ 1.838,29","R$ 2.232,60",,,,,,
HEAD3,,13.1.7.6,SINAPI,93382,"REATERRO MANUAL DE VALAS, COM COMPACTADOR DE SOLOS DE PERCUSSÃO. AF_08/2023",M3,"27,13","41,25","R$ 1.119,11","R$ 1.359,15",,,,,,
HEAD2,,13.1.8,,,SISTEMA DE HIDRANTES - PINTURA,,,,,,,,,,,
HEAD3,,13.1.8.1,SINAPI,100717,LIXAMENTO MANUAL EM SUPERFÍCIES METÁLICAS EM OBRA. AF_01/2020,M2,"9,69","8,20","R$ 79,45","R$ 96,49",,,,,,
HEAD3,,13.1.8.2,SINAPI,100718,COLOCAÇÃO DE FITA PROTETORA PARA PINTURA. AF_01/2020,M,"1,41","24,50","R$ 34,54","R$ 41,94",,,,,,
HEAD3,,13.1.8.3,SINAPI,100722,PINTURA COM TINTA ALQUÍDICA DE FUNDO (TIPO ZARCÃO) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M2,"25,03","8,20","R$ 205,24","R$ 249,26",,,,,,
HEAD3,,13.1.8.4,SINAPI,100760,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (02 DEMÃOS). AF_01/2020,M2,"50,80","8,20","R$ 416,56","R$ 505,91",,,,,,
HEAD3,,13.1.8.5,UFCA,N0114,PINTURA COM TINTA BETUMINOSA APLICADA A ROLO OU PINCEL SOBRE TUBULAÇÕES METÁLICAS (02 DEMÃOS),M2,"R$ 45,62","76,09","R$ 3.471,22","R$ 4.215,79",,,,,,
HEAD2,,13.1.9,,,SISTEMA DE SINALIZAÇÃO,,,,,,,,,,,
HEAD3,,13.1.9.1,UFCA,N0115,"PLACA DE SINALIZAÇÃO DE EMERGÊNCIA, FOTOLUMINESCENTE, 12 X 24 CM, EM PVC 2 MM ANTI-CHAMAS - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 29,42","51,00","R$ 1.500,42","R$ 1.822,26",,,,,,
HEAD3,,13.1.9.2,UFCA,N0116,"PLACA DE SINALIZAÇÃO DE EMERGÊNCIA, FOTOLUMINESCENTE, 12 X 40 CM, EM PVC 2 MM ANTI-CHAMAS - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 39,89","2,00","R$ 79,78","R$ 96,89",,,,,,
HEAD3,,13.1.9.3,UFCA,N0117,"PLACA DE SINALIZAÇÃO DE EMERGÊNCIA, FOTOLUMINESCENTE, 15 X 15 CM, EM PVC 2 MM ANTI-CHAMAS - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 19,36","37,00","R$ 716,32","R$ 869,97",,,,,,
HEAD2,,13.2,,,SISTEMA DE ALARME DE INCÊNDIO,,,,,,,,,,,
HEAD2,,13.2.1,,,EQUIPAMENTOS,,,,,,,,,,,
HEAD3,,13.2.1.1,UFCA,N0011,"CENTRAL DE ALARME ENDEREÇÁVEL DE INCÊNDIO COM SISTEMA P/ ATÉ 250 DISPOSITIVOS, MARCAL VERIN OU SIMILAR, MODELO VRE-250 C/ BATERIA DE 12V E 7AMPERES",UN,"R$ 6.561,89","1,00","R$ 6.561,89","R$ 7.969,41",,,,,,
HEAD3,,13.2.1.2,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 96,40","6,00","R$ 578,40","R$ 702,46",,,,,,
HEAD3,,13.2.1.3,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 262,44","6,00","R$ 1.574,64","R$ 1.912,40",,,,,,
HEAD2,,13.2.2,,,CABOS E CONDULETES,,,,,,,,,,,
HEAD3,,13.2.2.1,UFCA,N0051,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM² - FORNECIMENTO E INSTALAÇÃO",M,"R$ 11,71","190,41","R$ 2.229,70","R$ 2.707,97",,,,,,
HEAD3,,13.2.2.2,SINAPI,95781,"CONDULETE DE ALUMÍNIO, TIPO C, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"35,37","6,00","R$ 212,22","R$ 257,74",,,,,,
HEAD3,,13.2.2.3,SINAPI,95782,"CONDULETE DE ALUMÍNIO, TIPO E, ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"33,37","6,00","R$ 200,22","R$ 243,16",,,,,,
HEAD3,,13.2.2.4,SINAPI,95789,"CONDULETE DE ALUMÍNIO, TIPO LR, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"39,88","5,00","R$ 199,40","R$ 242,17",,,,,,
HEAD3,,13.2.2.5,SINAPI,95796,"CONDULETE DE ALUMÍNIO, TIPO T, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"46,84","5,00","R$ 234,20","R$ 284,43",,,,,,
HEAD2,,13.2.3,,,ELETRODUTOS E ACESSÓRIOS,,,,,,,,,,,
HEAD3,,13.2.3.1,UFCA,J0202,"ELETRODUTO DE AÇO GALVANIZADO, MÉDIO, DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO",M,"R$ 22,03","143,40","R$ 3.159,10","R$ 3.836,72",,,,,,
HEAD3,,13.2.3.2,UFCA,J0203,LUVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 12,65","70,00","R$ 885,50","R$ 1.075,43",,,,,,
HEAD3,,13.2.3.3,UFCA,J0204,CURVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 23,76","11,00","R$ 261,36","R$ 317,42",,,,,,
HEAD3,,13.2.3.4,SINAPI,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",M,"14,86","96,00","R$ 1.426,56","R$ 1.732,55",,,,,,
HEAD3,,13.2.3.5,SINAPI,104761,"FURO MECANIZADO EM CONCRETO, COM MARTELO DEMOLIDOR, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",UN,"10,27","9,00","R$ 92,43","R$ 112,25",,,,,,
HEAD3,,13.2.3.6,SINAPI,97887,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,4X0,4X0,4 M. AF_12/2020",UN,"267,56","1,00","R$ 267,56","R$ 324,95",,,,,,
HEAD3,,13.2.3.7,SINAPI,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,M3,"87,42","4,41","R$ 385,52","R$ 468,21",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,14.0,,,REVESTIMENTOS,,,,,,,"R$ 592.351,85","R$ 719.411,20",,,14.
HEAD3,,14.1,SINAPI,87879,"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO.  ARGAMASSA TRAÇO 1:3 COM PREPARO EM BETONEIRA 400L. AF_10/2022",M2,"4,58","5083,62","R$ 23.282,97","R$ 28.277,16",,,,,,
HEAD3,,14.2,SINAPI,87882,"CHAPISCO APLICADO NO TETO OU EM ALVENARIA E ESTRUTURA, COM ROLO PARA TEXTURA ACRÍLICA. ARGAMASSA TRAÇO 1:4 E EMULSÃO POLIMÉRICA (ADESIVO) COM PREPARO EM BETONEIRA 400L. AF_10/2022",M2,"6,54","218,18","R$ 1.426,89","R$ 1.732,95",,,,,,
HEAD3,,14.3,SINAPI,87894,"CHAPISCO APLICADO EM ALVENARIA (SEM PRESENÇA DE VÃOS) E ESTRUTURAS DE CONCRETO DE FACHADA, COM COLHER DE PEDREIRO.  ARGAMASSA TRAÇO 1:3 COM PREPARO EM BETONEIRA 400L. AF_10/2022",M2,"7,10","1203,74","R$ 8.546,55","R$ 10.379,78",,,,,,
HEAD3,,14.4,SINAPI,87905,"CHAPISCO APLICADO EM ALVENARIA (COM PRESENÇA DE VÃOS) E ESTRUTURAS DE CONCRETO DE FACHADA, COM COLHER DE PEDREIRO.  ARGAMASSA TRAÇO 1:3 COM PREPARO EM BETONEIRA 400L. AF_10/2022",M2,"8,30","1858,14","R$ 15.422,56","R$ 18.730,69",,,,,,
HEAD3,,14.5,SINAPI,90406,"MASSA ÚNICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADA MANUALMENTE EM TETO, E = 17,5MM, COM TALISCAS. AF_03/2024",M2,"44,77","176,00","R$ 7.879,52","R$ 9.569,67",,,,,,
HEAD3,,14.6,SINAPI,87529,"MASSA ÚNICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADA MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM ÁREA ENTRE 5M² E 10M², E = 17,5MM, COM TALISCAS. AF_03/2024",M2,"37,79","742,29","R$ 28.051,13","R$ 34.068,09",,,,,,
HEAD3,,14.7,SINAPI,104951,"MASSA ÚNICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADA MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM ÁREA MAIOR QUE 10M², E = 17,5MM, COM TALISCAS. AF_03/2024",M2,"34,52","2293,76","R$ 79.180,59","R$ 96.164,82",,,,,,
HEAD3,,14.8,SINAPI,104963,"MASSA ÚNICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADA MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM PÉ-DIREITO DUPLO E ÁREA ENTRE 5M² E 10M², E = 17,5MM, COM TALISCAS. AF_03/2024",M2,"48,14","15,43","R$ 742,80","R$ 902,13",,,,,,
HEAD3,,14.9,SINAPI,104955,"MASSA ÚNICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADA MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM PÉ-DIREITO DUPLO E ÁREA MAIOR QUE 10M², E = 17,5MM, COM TALISCAS. AF_03/2024",M2,"43,08","109,09","R$ 4.699,59","R$ 5.707,65",,,,,,
HEAD3,,14.10,SINAPI,87545,"EMBOÇO, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADO MANUALMENTE EM PAREDES INTERNAS, PARA AMBIENTES COM ÁREA MENOR QUE 5M², E = 10MM, COM TALISCAS. AF_03/2024",M2,"30,36","526,90","R$ 15.996,68","R$ 19.427,96",,,,,,
HEAD3,,14.11,SINAPI,87549,"EMBOÇO, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADO MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM ÁREA ENTRE 5M² E 10M², E = 10MM, COM TALISCAS. AF_03/2024",M2,"25,92","758,91","R$ 19.670,94","R$ 23.890,35",,,,,,
HEAD3,,14.12,SINAPI,87553,"EMBOÇO, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO, APLICADO MANUALMENTE EM PAREDES INTERNAS DE AMBIENTES COM ÁREA MAIOR QUE 10M², E = 10MM, COM TALISCAS. AF_03/2024",M2,"23,27","3020,49","R$ 70.286,80","R$ 85.363,31",,,,,,
HEAD3,,14.13,SINAPI,87775,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM. AF_08/2022",M2,"56,69","1822,47","R$ 103.315,82","R$ 125.477,06",,,,,,
HEAD3,,14.14,SINAPI,87792,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS CEGOS DE FACHADA (SEM PRESENÇA DE VÃOS), ESPESSURA DE 25 MM. AF_08/2022",M2,"41,99","1036,15","R$ 43.507,93","R$ 52.840,38",,,,,,
